order_item_id,order_id,product_id,quantity,unit_price,discount_amount,created_at,updated_at
OI-00417-1,ORD-00417,PROD-137,1,276.02,0,2024-05-25 10:53:10,2024-05-25 10:53:10
OI-00417-2,ORD-00417,PROD-138,2,228.67,0,2024-05-25 10:53:10,2024-05-25 10:53:10
OI-00417-3,ORD-00417,PROD-114,1,516.29,38.58,2024-05-25 10:53:10,2024-05-25 10:53:10
OI-00418-1,ORD-00418,PROD-138,2,228.67,31.57,2024-01-14 12:43:43,2024-01-14 12:43:43
OI-00418-2,ORD-00418,PROD-107,4,52.73,0,2024-01-14 12:43:43,2024-01-14 12:43:43
OI-00418-3,ORD-00418,PROD-121,3,261.06,0,2024-01-14 12:43:43,2024-01-14 12:43:43
OI-00419-1,ORD-00419,PROD-114,3,516.29,0,2024-06-17 08:41:39,2024-06-17 08:41:39
OI-00419-2,ORD-00419,PROD-104,1,537.47,0,2024-06-17 08:41:39,2024-06-17 08:41:39
OI-00420-1,ORD-00420,PROD-126,1,457.47,0,2024-11-04 14:05:25,2024-11-04 14:05:25
OI-00420-2,ORD-00420,PROD-106,2,210.4,0,2024-11-04 14:05:25,2024-11-04 14:05:25
OI-00421-1,ORD-00421,PROD-132,2,381.18,0,2024-05-25 18:48:41,2024-05-25 18:48:41
OI-00421-2,ORD-00421,PROD-128,1,237.63,0,2024-05-25 18:48:41,2024-05-25 18:48:41
OI-00421-3,ORD-00421,PROD-120,2,455.08,0,2024-05-25 18:48:41,2024-05-25 18:48:41
OI-00422-1,ORD-00422,PROD-128,3,237.63,0,2024-07-17 15:17:36,2024-07-17 15:17:36
OI-00423-1,ORD-00423,PROD-115,1,281.72,18.48,2024-11-18 14:05:02,2024-11-18 14:05:02
OI-00423-2,ORD-00423,PROD-110,4,152.58,0,2024-11-18 14:05:02,2024-11-18 14:05:02
OI-00423-3,ORD-00423,PROD-132,2,381.18,0,2024-11-18 14:05:02,2024-11-18 14:05:02
OI-00423-4,ORD-00423,PROD-134,3,165.71,0,2024-11-18 14:05:02,2024-11-18 14:05:02
OI-00424-1,ORD-00424,PROD-133,1,754.46,0,2024-08-06 12:36:03,2024-08-06 12:36:03
OI-00425-1,ORD-00425,PROD-117,1,521.02,51.7,2024-02-18 15:42:46,2024-02-18 15:42:46
OI-00425-2,ORD-00425,PROD-138,2,228.67,0,2024-02-18 15:42:46,2024-02-18 15:42:46
OI-00425-3,ORD-00425,PROD-106,4,210.4,52.55,2024-02-18 15:42:46,2024-02-18 15:42:46
OI-00426-1,ORD-00426,PROD-122,2,896.26,264.09,2024-06-01 13:37:46,2024-06-01 13:37:46
OI-00426-2,ORD-00426,PROD-112,3,437.58,0,2024-06-01 13:37:46,2024-06-01 13:37:46
OI-00426-3,ORD-00426,PROD-114,1,516.29,0,2024-06-01 13:37:46,2024-06-01 13:37:46
OI-00427-1,ORD-00427,PROD-126,3,457.47,0,2024-01-03 14:07:00,2024-01-03 14:07:00
OI-00427-2,ORD-00427,PROD-139,4,478.09,0,2024-01-03 14:07:00,2024-01-03 14:07:00
OI-00427-3,ORD-00427,PROD-132,1,381.18,0.79,2024-01-03 14:07:00,2024-01-03 14:07:00
OI-00427-4,ORD-00427,PROD-120,1,455.08,0,2024-01-03 14:07:00,2024-01-03 14:07:00
OI-00428-1,ORD-00428,PROD-128,2,237.63,54.87,2024-04-06 21:01:13,2024-04-06 21:01:13
OI-00428-2,ORD-00428,PROD-135,2,490.52,0,2024-04-06 21:01:13,2024-04-06 21:01:13
OI-00429-1,ORD-00429,PROD-131,2,207.47,35.44,2024-02-29 10:57:09,2024-02-29 10:57:09
OI-00429-2,ORD-00429,PROD-102,4,652.45,3.08,2024-02-29 10:57:09,2024-02-29 10:57:09
OI-00429-3,ORD-00429,PROD-129,4,263.71,0,2024-02-29 10:57:09,2024-02-29 10:57:09
OI-00429-4,ORD-00429,PROD-138,4,228.67,0,2024-02-29 10:57:09,2024-02-29 10:57:09
OI-00430-1,ORD-00430,PROD-115,4,281.72,0,2024-05-28 08:31:25,2024-05-28 08:31:25
OI-00430-2,ORD-00430,PROD-104,1,537.47,52.27,2024-05-28 08:31:25,2024-05-28 08:31:25
OI-00430-3,ORD-00430,PROD-134,4,165.71,61.91,2024-05-28 08:31:25,2024-05-28 08:31:25
OI-00430-4,ORD-00430,PROD-102,3,652.45,0,2024-05-28 08:31:25,2024-05-28 08:31:25
OI-00431-1,ORD-00431,PROD-129,2,263.71,0,2024-01-11 10:18:46,2024-01-11 10:18:46
OI-00431-2,ORD-00431,PROD-115,3,281.72,0,2024-01-11 10:18:46,2024-01-11 10:18:46
OI-00431-3,ORD-00431,PROD-133,4,754.46,132.81,2024-01-11 10:18:46,2024-01-11 10:18:46
OI-00432-1,ORD-00432,PROD-111,1,831.12,0,2024-07-18 14:53:43,2024-07-18 14:53:43
OI-00432-2,ORD-00432,PROD-140,2,29.92,1.4,2024-07-18 14:53:43,2024-07-18 14:53:43
OI-00432-3,ORD-00432,PROD-114,4,516.29,128.86,2024-07-18 14:53:43,2024-07-18 14:53:43
OI-00432-4,ORD-00432,PROD-119,4,378.05,0,2024-07-18 14:53:43,2024-07-18 14:53:43
OI-00433-1,ORD-00433,PROD-112,1,437.58,0,2024-10-12 08:01:22,2024-10-12 08:01:22
OI-00433-2,ORD-00433,PROD-133,3,754.46,0,2024-10-12 08:01:22,2024-10-12 08:01:22
OI-00434-1,ORD-00434,PROD-123,3,284.29,0,2024-04-26 09:35:14,2024-04-26 09:35:14
OI-00434-2,ORD-00434,PROD-103,1,594.17,0,2024-04-26 09:35:14,2024-04-26 09:35:14
OI-00434-3,ORD-00434,PROD-136,4,556.06,0,2024-04-26 09:35:14,2024-04-26 09:35:14
OI-00435-1,ORD-00435,PROD-133,1,754.46,13.36,2024-02-26 09:50:39,2024-02-26 09:50:39
OI-00436-1,ORD-00436,PROD-107,2,52.73,3.19,2024-07-04 10:46:18,2024-07-04 10:46:18
OI-00436-2,ORD-00436,PROD-110,4,152.58,0,2024-07-04 10:46:18,2024-07-04 10:46:18
OI-00436-3,ORD-00436,PROD-124,1,24.66,2.99,2024-07-04 10:46:18,2024-07-04 10:46:18
OI-00436-4,ORD-00436,PROD-122,3,896.26,69.07,2024-07-04 10:46:18,2024-07-04 10:46:18
OI-00437-1,ORD-00437,PROD-115,4,281.72,0,2024-07-31 13:40:42,2024-07-31 13:40:42
OI-00437-2,ORD-00437,PROD-109,3,774.44,0,2024-07-31 13:40:42,2024-07-31 13:40:42
OI-00437-3,ORD-00437,PROD-128,4,237.63,1.42,2024-07-31 13:40:42,2024-07-31 13:40:42
OI-00437-4,ORD-00437,PROD-127,1,631.92,29.84,2024-07-31 13:40:42,2024-07-31 13:40:42
OI-00438-1,ORD-00438,PROD-134,3,165.71,0,2024-03-25 14:03:25,2024-03-25 14:03:25
OI-00439-1,ORD-00439,PROD-101,2,655.83,0,2024-12-14 19:35:55,2024-12-14 19:35:55
OI-00439-2,ORD-00439,PROD-118,4,399.59,0,2024-12-14 19:35:55,2024-12-14 19:35:55
OI-00439-3,ORD-00439,PROD-134,4,165.71,0,2024-12-14 19:35:55,2024-12-14 19:35:55
OI-00440-1,ORD-00440,PROD-135,3,490.52,0,2024-11-28 14:49:12,2024-11-28 14:49:12
OI-00441-1,ORD-00441,PROD-134,1,165.71,19.8,2024-03-05 16:34:18,2024-03-05 16:34:18
OI-00441-2,ORD-00441,PROD-122,3,896.26,312.23,2024-03-05 16:34:18,2024-03-05 16:34:18
OI-00441-3,ORD-00441,PROD-111,4,831.12,0,2024-03-05 16:34:18,2024-03-05 16:34:18
OI-00442-1,ORD-00442,PROD-108,3,415.88,0,2024-01-31 21:23:16,2024-01-31 21:23:16
OI-00442-2,ORD-00442,PROD-104,1,537.47,0,2024-01-31 21:23:16,2024-01-31 21:23:16
OI-00442-3,ORD-00442,PROD-129,2,263.71,0,2024-01-31 21:23:16,2024-01-31 21:23:16
OI-00443-1,ORD-00443,PROD-123,3,284.29,0,2024-10-16 19:57:40,2024-10-16 19:57:40
OI-00443-2,ORD-00443,PROD-120,2,455.08,0,2024-10-16 19:57:40,2024-10-16 19:57:40
OI-00444-1,ORD-00444,PROD-130,4,72.97,0,2024-05-06 09:20:33,2024-05-06 09:20:33
OI-00444-2,ORD-00444,PROD-107,1,52.73,3.36,2024-05-06 09:20:33,2024-05-06 09:20:33
OI-00444-3,ORD-00444,PROD-110,2,152.58,0,2024-05-06 09:20:33,2024-05-06 09:20:33
OI-00445-1,ORD-00445,PROD-117,4,521.02,0,2024-02-09 13:43:33,2024-02-09 13:43:33
OI-00445-2,ORD-00445,PROD-138,4,228.67,0,2024-02-09 13:43:33,2024-02-09 13:43:33
OI-00445-3,ORD-00445,PROD-132,4,381.18,0,2024-02-09 13:43:33,2024-02-09 13:43:33
OI-00445-4,ORD-00445,PROD-128,2,237.63,0,2024-02-09 13:43:33,2024-02-09 13:43:33
OI-00446-1,ORD-00446,PROD-114,4,516.29,0,2024-12-30 15:08:45,2024-12-30 15:08:45
OI-00447-1,ORD-00447,PROD-108,1,415.88,0,2024-03-21 16:23:58,2024-03-21 16:23:58
OI-00447-2,ORD-00447,PROD-124,1,24.66,0,2024-03-21 16:23:58,2024-03-21 16:23:58
OI-00447-3,ORD-00447,PROD-137,3,276.02,0,2024-03-21 16:23:58,2024-03-21 16:23:58
OI-00447-4,ORD-00447,PROD-119,4,378.05,32.41,2024-03-21 16:23:58,2024-03-21 16:23:58
OI-00448-1,ORD-00448,PROD-112,1,437.58,22.88,2024-10-28 14:03:59,2024-10-28 14:03:59
OI-00448-2,ORD-00448,PROD-132,1,381.18,0,2024-10-28 14:03:59,2024-10-28 14:03:59
OI-00449-1,ORD-00449,PROD-139,4,478.09,0,2024-06-07 17:28:57,2024-06-07 17:28:57
OI-00449-2,ORD-00449,PROD-109,2,774.44,0,2024-06-07 17:28:57,2024-06-07 17:28:57
OI-00449-3,ORD-00449,PROD-133,3,754.46,212.11,2024-06-07 17:28:57,2024-06-07 17:28:57
OI-00449-4,ORD-00449,PROD-130,4,72.97,0,2024-06-07 17:28:57,2024-06-07 17:28:57
OI-00450-1,ORD-00450,PROD-106,3,210.4,0,2024-07-21 13:34:02,2024-07-21 13:34:02
OI-00450-2,ORD-00450,PROD-111,1,831.12,0,2024-07-21 13:34:02,2024-07-21 13:34:02
OI-00450-3,ORD-00450,PROD-102,1,652.45,60.55,2024-07-21 13:34:02,2024-07-21 13:34:02
OI-00451-1,ORD-00451,PROD-108,2,415.88,0,2024-01-28 17:33:12,2024-01-28 17:33:12
OI-00452-1,ORD-00452,PROD-135,3,490.52,0,2024-04-15 11:53:45,2024-04-15 11:53:45
OI-00453-1,ORD-00453,PROD-127,3,631.92,0,2024-09-08 21:59:01,2024-09-08 21:59:01
OI-00453-2,ORD-00453,PROD-102,1,652.45,9.72,2024-09-08 21:59:01,2024-09-08 21:59:01
OI-00454-1,ORD-00454,PROD-127,3,631.92,202.84,2024-05-26 10:11:16,2024-05-26 10:11:16
OI-00454-2,ORD-00454,PROD-111,3,831.12,0,2024-05-26 10:11:16,2024-05-26 10:11:16
OI-00454-3,ORD-00454,PROD-104,3,537.47,215.98,2024-05-26 10:11:16,2024-05-26 10:11:16
OI-00455-1,ORD-00455,PROD-139,2,478.09,0,2024-07-11 21:57:07,2024-07-11 21:57:07
OI-00455-2,ORD-00455,PROD-138,4,228.67,0,2024-07-11 21:57:07,2024-07-11 21:57:07
OI-00456-1,ORD-00456,PROD-102,1,652.45,54.29,2024-02-01 13:29:35,2024-02-01 13:29:35
OI-00456-2,ORD-00456,PROD-127,2,631.92,0,2024-02-01 13:29:35,2024-02-01 13:29:35
OI-00456-3,ORD-00456,PROD-115,4,281.72,0,2024-02-01 13:29:35,2024-02-01 13:29:35
OI-00456-4,ORD-00456,PROD-118,2,399.59,0,2024-02-01 13:29:35,2024-02-01 13:29:35
OI-00457-1,ORD-00457,PROD-136,4,556.06,0,2024-07-10 16:10:50,2024-07-10 16:10:50
OI-00457-2,ORD-00457,PROD-129,3,263.71,0,2024-07-10 16:10:50,2024-07-10 16:10:50
OI-00457-3,ORD-00457,PROD-103,2,594.17,166.4,2024-07-10 16:10:50,2024-07-10 16:10:50
OI-00457-4,ORD-00457,PROD-101,4,655.83,98.72,2024-07-10 16:10:50,2024-07-10 16:10:50
OI-00458-1,ORD-00458,PROD-103,1,594.17,0,2024-07-13 13:53:40,2024-07-13 13:53:40
OI-00458-2,ORD-00458,PROD-111,4,831.12,0,2024-07-13 13:53:40,2024-07-13 13:53:40
OI-00458-3,ORD-00458,PROD-135,2,490.52,0,2024-07-13 13:53:40,2024-07-13 13:53:40
OI-00459-1,ORD-00459,PROD-129,3,263.71,0,2024-08-09 11:39:32,2024-08-09 11:39:32
OI-00459-2,ORD-00459,PROD-118,4,399.59,0,2024-08-09 11:39:32,2024-08-09 11:39:32
OI-00459-3,ORD-00459,PROD-116,3,74.59,23.22,2024-08-09 11:39:32,2024-08-09 11:39:32
OI-00460-1,ORD-00460,PROD-136,1,556.06,0,2024-01-02 17:30:00,2024-01-02 17:30:00
OI-00460-2,ORD-00460,PROD-132,1,381.18,0,2024-01-02 17:30:00,2024-01-02 17:30:00
OI-00460-3,ORD-00460,PROD-126,4,457.47,0,2024-01-02 17:30:00,2024-01-02 17:30:00
OI-00460-4,ORD-00460,PROD-135,3,490.52,0,2024-01-02 17:30:00,2024-01-02 17:30:00
OI-00461-1,ORD-00461,PROD-130,3,72.97,0,2024-11-03 13:24:11,2024-11-03 13:24:11
OI-00462-1,ORD-00462,PROD-106,3,210.4,0,2024-01-11 20:17:43,2024-01-11 20:17:43
OI-00462-2,ORD-00462,PROD-140,2,29.92,4.43,2024-01-11 20:17:43,2024-01-11 20:17:43
OI-00463-1,ORD-00463,PROD-113,4,454.72,75.67,2024-09-09 22:45:45,2024-09-09 22:45:45
OI-00464-1,ORD-00464,PROD-105,2,798.17,0,2024-09-09 10:35:12,2024-09-09 10:35:12
OI-00464-2,ORD-00464,PROD-138,2,228.67,39.1,2024-09-09 10:35:12,2024-09-09 10:35:12
OI-00465-1,ORD-00465,PROD-136,4,556.06,0,2024-09-24 19:50:17,2024-09-24 19:50:17
OI-00465-2,ORD-00465,PROD-130,1,72.97,0,2024-09-24 19:50:17,2024-09-24 19:50:17
OI-00465-3,ORD-00465,PROD-101,3,655.83,0,2024-09-24 19:50:17,2024-09-24 19:50:17
OI-00466-1,ORD-00466,PROD-134,1,165.71,10.44,2024-05-20 09:43:33,2024-05-20 09:43:33
OI-00466-2,ORD-00466,PROD-103,4,594.17,0,2024-05-20 09:43:33,2024-05-20 09:43:33
OI-00466-3,ORD-00466,PROD-115,4,281.72,13.83,2024-05-20 09:43:33,2024-05-20 09:43:33
OI-00467-1,ORD-00467,PROD-113,3,454.72,0,2024-01-13 19:14:44,2024-01-13 19:14:44
OI-00467-2,ORD-00467,PROD-111,1,831.12,53.85,2024-01-13 19:14:44,2024-01-13 19:14:44
OI-00468-1,ORD-00468,PROD-107,2,52.73,0,2024-10-30 20:40:59,2024-10-30 20:40:59
OI-00468-2,ORD-00468,PROD-131,1,207.47,0,2024-10-30 20:40:59,2024-10-30 20:40:59
OI-00469-1,ORD-00469,PROD-129,1,263.71,2.4,2024-05-01 09:49:38,2024-05-01 09:49:38
OI-00470-1,ORD-00470,PROD-104,1,537.47,0,2024-07-12 13:56:54,2024-07-12 13:56:54
OI-00470-2,ORD-00470,PROD-129,4,263.71,107.21,2024-07-12 13:56:54,2024-07-12 13:56:54
OI-00471-1,ORD-00471,PROD-130,4,72.97,0,2024-07-14 14:06:39,2024-07-14 14:06:39
OI-00472-1,ORD-00472,PROD-134,1,165.71,14.79,2024-11-13 17:06:21,2024-11-13 17:06:21
OI-00472-2,ORD-00472,PROD-122,1,896.26,0,2024-11-13 17:06:21,2024-11-13 17:06:21
OI-00472-3,ORD-00472,PROD-138,2,228.67,0,2024-11-13 17:06:21,2024-11-13 17:06:21
OI-00472-4,ORD-00472,PROD-113,2,454.72,0,2024-11-13 17:06:21,2024-11-13 17:06:21
OI-00473-1,ORD-00473,PROD-116,1,74.59,3.49,2024-06-30 14:30:46,2024-06-30 14:30:46
OI-00473-2,ORD-00473,PROD-109,4,774.44,0,2024-06-30 14:30:46,2024-06-30 14:30:46
OI-00474-1,ORD-00474,PROD-131,3,207.47,90.59,2024-07-02 12:37:56,2024-07-02 12:37:56
OI-00474-2,ORD-00474,PROD-120,2,455.08,69.23,2024-07-02 12:37:56,2024-07-02 12:37:56
OI-00475-1,ORD-00475,PROD-113,3,454.72,97.34,2024-10-13 21:03:27,2024-10-13 21:03:27
OI-00475-2,ORD-00475,PROD-105,4,798.17,0,2024-10-13 21:03:27,2024-10-13 21:03:27
OI-00476-1,ORD-00476,PROD-111,1,831.12,0,2024-10-23 17:21:39,2024-10-23 17:21:39
OI-00476-2,ORD-00476,PROD-107,1,52.73,0,2024-10-23 17:21:39,2024-10-23 17:21:39
OI-00476-3,ORD-00476,PROD-130,2,72.97,0,2024-10-23 17:21:39,2024-10-23 17:21:39
OI-00477-1,ORD-00477,PROD-126,1,457.47,0,2024-05-02 15:47:49,2024-05-02 15:47:49
OI-00477-2,ORD-00477,PROD-112,1,437.58,0,2024-05-02 15:47:49,2024-05-02 15:47:49
OI-00478-1,ORD-00478,PROD-103,2,594.17,39.03,2024-02-28 10:18:28,2024-02-28 10:18:28
OI-00478-2,ORD-00478,PROD-102,3,652.45,0,2024-02-28 10:18:28,2024-02-28 10:18:28
OI-00478-3,ORD-00478,PROD-113,3,454.72,0,2024-02-28 10:18:28,2024-02-28 10:18:28
OI-00479-1,ORD-00479,PROD-109,4,774.44,0,2024-04-01 11:01:11,2024-04-01 11:01:11
OI-00480-1,ORD-00480,PROD-124,4,24.66,0,2024-02-26 13:59:13,2024-02-26 13:59:13
OI-00480-2,ORD-00480,PROD-111,1,831.12,110.05,2024-02-26 13:59:13,2024-02-26 13:59:13
OI-00481-1,ORD-00481,PROD-139,1,478.09,0,2024-04-07 11:34:24,2024-04-07 11:34:24
OI-00481-2,ORD-00481,PROD-128,2,237.63,0,2024-04-07 11:34:24,2024-04-07 11:34:24
OI-00481-3,ORD-00481,PROD-116,3,74.59,0,2024-04-07 11:34:24,2024-04-07 11:34:24
OI-00482-1,ORD-00482,PROD-114,1,516.29,30.06,2024-11-18 20:17:55,2024-11-18 20:17:55
OI-00482-2,ORD-00482,PROD-106,3,210.4,0,2024-11-18 20:17:55,2024-11-18 20:17:55
OI-00482-3,ORD-00482,PROD-131,4,207.47,88.69,2024-11-18 20:17:55,2024-11-18 20:17:55
OI-00482-4,ORD-00482,PROD-140,4,29.92,0,2024-11-18 20:17:55,2024-11-18 20:17:55
OI-00483-1,ORD-00483,PROD-114,2,516.29,0,2024-08-30 12:37:25,2024-08-30 12:37:25
OI-00484-1,ORD-00484,PROD-124,1,24.66,0.31,2024-04-30 14:13:19,2024-04-30 14:13:19
OI-00484-2,ORD-00484,PROD-117,4,521.02,0,2024-04-30 14:13:19,2024-04-30 14:13:19
OI-00485-1,ORD-00485,PROD-129,3,263.71,0,2024-10-25 08:29:32,2024-10-25 08:29:32
OI-00485-2,ORD-00485,PROD-130,3,72.97,0.81,2024-10-25 08:29:32,2024-10-25 08:29:32
OI-00485-3,ORD-00485,PROD-128,4,237.63,92.01,2024-10-25 08:29:32,2024-10-25 08:29:32
OI-00485-4,ORD-00485,PROD-127,3,631.92,0,2024-10-25 08:29:32,2024-10-25 08:29:32
OI-00486-1,ORD-00486,PROD-107,1,52.73,0,2024-09-13 16:34:41,2024-09-13 16:34:41
OI-00486-2,ORD-00486,PROD-108,2,415.88,0,2024-09-13 16:34:41,2024-09-13 16:34:41
OI-00487-1,ORD-00487,PROD-139,3,478.09,64.43,2024-06-17 12:19:47,2024-06-17 12:19:47
OI-00487-2,ORD-00487,PROD-109,3,774.44,0,2024-06-17 12:19:47,2024-06-17 12:19:47
OI-00488-1,ORD-00488,PROD-133,2,754.46,0,2024-07-26 21:37:48,2024-07-26 21:37:48
OI-00488-2,ORD-00488,PROD-110,2,152.58,0,2024-07-26 21:37:48,2024-07-26 21:37:48
OI-00488-3,ORD-00488,PROD-126,4,457.47,0,2024-07-26 21:37:48,2024-07-26 21:37:48
OI-00488-4,ORD-00488,PROD-115,4,281.72,0,2024-07-26 21:37:48,2024-07-26 21:37:48
OI-00489-1,ORD-00489,PROD-129,1,263.71,0,2024-06-09 21:12:27,2024-06-09 21:12:27
OI-00489-2,ORD-00489,PROD-136,2,556.06,0,2024-06-09 21:12:27,2024-06-09 21:12:27
OI-00490-1,ORD-00490,PROD-126,1,457.47,0,2024-12-03 21:22:21,2024-12-03 21:22:21
OI-00490-2,ORD-00490,PROD-135,1,490.52,0,2024-12-03 21:22:21,2024-12-03 21:22:21
OI-00490-3,ORD-00490,PROD-120,2,455.08,0,2024-12-03 21:22:21,2024-12-03 21:22:21
OI-00490-4,ORD-00490,PROD-121,3,261.06,0,2024-12-03 21:22:21,2024-12-03 21:22:21
OI-00491-1,ORD-00491,PROD-126,4,457.47,29.82,2024-11-04 22:38:36,2024-11-04 22:38:36
OI-00491-2,ORD-00491,PROD-105,4,798.17,0,2024-11-04 22:38:36,2024-11-04 22:38:36
OI-00492-1,ORD-00492,PROD-139,4,478.09,57.08,2024-02-17 10:06:43,2024-02-17 10:06:43
OI-00493-1,ORD-00493,PROD-130,1,72.97,0,2024-07-16 12:13:14,2024-07-16 12:13:14
OI-00494-1,ORD-00494,PROD-108,4,415.88,0,2024-03-28 13:55:58,2024-03-28 13:55:58
OI-00494-2,ORD-00494,PROD-109,1,774.44,0,2024-03-28 13:55:58,2024-03-28 13:55:58
OI-00495-1,ORD-00495,PROD-111,2,831.12,0,2024-04-15 10:55:13,2024-04-15 10:55:13
OI-00495-2,ORD-00495,PROD-139,4,478.09,2.14,2024-04-15 10:55:13,2024-04-15 10:55:13
OI-00495-3,ORD-00495,PROD-137,2,276.02,0,2024-04-15 10:55:13,2024-04-15 10:55:13
OI-00495-4,ORD-00495,PROD-120,4,455.08,0,2024-04-15 10:55:13,2024-04-15 10:55:13
OI-00496-1,ORD-00496,PROD-137,4,276.02,0,2024-09-26 13:58:36,2024-09-26 13:58:36
OI-00496-2,ORD-00496,PROD-103,3,594.17,0,2024-09-26 13:58:36,2024-09-26 13:58:36
OI-00496-3,ORD-00496,PROD-106,2,210.4,0,2024-09-26 13:58:36,2024-09-26 13:58:36
OI-00496-4,ORD-00496,PROD-119,2,378.05,0,2024-09-26 13:58:36,2024-09-26 13:58:36
OI-00497-1,ORD-00497,PROD-126,1,457.47,59.74,2024-08-09 15:24:58,2024-08-09 15:24:58
OI-00498-1,ORD-00498,PROD-127,1,631.92,0,2024-11-17 16:18:42,2024-11-17 16:18:42
OI-00498-2,ORD-00498,PROD-136,3,556.06,0,2024-11-17 16:18:42,2024-11-17 16:18:42
OI-00498-3,ORD-00498,PROD-108,2,415.88,63.14,2024-11-17 16:18:42,2024-11-17 16:18:42
OI-00498-4,ORD-00498,PROD-124,4,24.66,9.45,2024-11-17 16:18:42,2024-11-17 16:18:42
OI-00499-1,ORD-00499,PROD-103,2,594.17,0,2024-08-24 14:21:47,2024-08-24 14:21:47
OI-00499-2,ORD-00499,PROD-101,4,655.83,0,2024-08-24 14:21:47,2024-08-24 14:21:47
OI-00499-3,ORD-00499,PROD-117,1,521.02,51.35,2024-08-24 14:21:47,2024-08-24 14:21:47
OI-00499-4,ORD-00499,PROD-108,4,415.88,204.72,2024-08-24 14:21:47,2024-08-24 14:21:47
OI-00500-1,ORD-00500,PROD-119,4,378.05,152.29,2024-03-23 10:53:01,2024-03-23 10:53:01
OI-00500-2,ORD-00500,PROD-108,1,415.88,0,2024-03-23 10:53:01,2024-03-23 10:53:01
